City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Custodia,BR,2021-03-21 16:38:32,-8.0875,-37.6431,85.51,42,92,9.69
295,Antalaha,MG,2021-03-21 16:38:32,-14.9003,50.2788,78.87,82,85,8.75
296,Pangai,TO,2021-03-21 16:38:33,-19.8,-174.35,80.15,79,52,15.14
297,Qaanaaq,GL,2021-03-21 16:38:33,77.484,-69.3632,-8.12,97,100,3.51
298,Acarau,BR,2021-03-21 16:38:34,-2.8856,-40.12,83.98,66,100,13.8
299,Halifax,CA,2021-03-21 16:36:31,44.6453,-63.5724,55.99,40,0,14.97
300,Quakenbruck,DE,2021-03-21 16:38:34,52.6833,7.95,44.01,71,100,8.01
301,Luoyang,CN,2021-03-21 16:38:35,34.6836,112.4536,48.0,99,46,5.53
302,Samarai,PG,2021-03-21 16:38:35,-10.6167,150.6667,82.94,76,38,9.84
303,Tiznit,MA,2021-03-21 16:38:35,29.5833,-9.5,61.72,42,0,4.97
304,Honiara,SB,2021-03-21 16:38:36,-9.4333,159.95,77.05,74,100,1.34
305,Oktyabrskoye,RU,2021-03-21 16:38:36,43.0645,44.7417,35.6,93,90,6.71
306,Yar-Sale,RU,2021-03-21 16:38:37,66.8333,70.8333,-3.51,97,100,5.64
307,Mehamn,NO,2021-03-21 16:38:37,71.0357,27.8492,28.4,86,75,19.57
308,San Vicente,AR,2021-03-21 16:38:37,-26.6167,-54.1333,76.46,94,86,2.21
309,Porto Santo,PT,2021-03-21 16:38:38,33.072,-16.3415,62.6,51,75,9.22
310,Los Llanos De Aridane,ES,2021-03-21 16:36:17,28.6585,-17.9182,66.2,59,75,11.5
311,Sassandra,CI,2021-03-21 16:38:38,4.95,-6.0833,84.16,69,10,10.92
312,Nijar,ES,2021-03-21 16:35:08,36.9665,-2.206,59.0,51,0,12.66
313,Clarence Town,AU,2021-03-21 16:38:39,-32.5833,151.7833,66.99,100,90,9.22
314,Mujiayingzi,CN,2021-03-21 16:38:39,42.1167,118.7833,30.69,35,38,9.04
315,Marzuq,YE,2021-03-21 16:38:40,14.4,46.4667,65.16,45,11,6.31
316,Haines Junction,CA,2021-03-21 16:38:40,60.7522,-137.5108,10.4,61,100,8.05
317,Emerald,AU,2021-03-21 16:38:41,-23.5333,148.1667,75.2,100,90,9.22
318,Garni,AM,2021-03-21 16:38:41,40.1221,44.7312,48.2,71,20,3.44
319,Ulladulla,AU,2021-03-21 16:33:58,-35.35,150.4667,64.4,100,90,13.8
320,High Rock,BS,2021-03-21 16:38:41,26.6208,-78.2833,75.2,69,40,10.36
321,Hambantota,LK,2021-03-21 16:38:42,6.1241,81.1185,78.91,82,100,5.46
322,Te Anau,NZ,2021-03-21 16:38:42,-45.4167,167.7167,46.49,95,63,1.41
323,Tuatapere,NZ,2021-03-21 16:38:43,-46.1333,167.6833,53.01,95,80,3.0
324,Maceio,BR,2021-03-21 16:38:43,-9.6658,-35.7353,84.2,65,40,12.66
325,Yamada,JP,2021-03-21 16:38:43,39.4667,141.95,46.13,87,100,5.86
326,Vostok,RU,2021-03-21 16:38:44,46.4856,135.8833,20.43,97,100,2.44
327,Kruisfontein,ZA,2021-03-21 16:38:44,-34.0033,24.7314,58.96,74,61,4.38
328,Iturama,BR,2021-03-21 16:38:44,-19.7281,-50.1956,87.39,48,7,5.44
329,Hay River,CA,2021-03-21 16:38:45,60.8156,-115.7999,-2.2,71,49,9.22
330,Rocha,UY,2021-03-21 16:38:45,-34.4833,-54.3333,70.9,70,71,13.33
331,Sao Gabriel Da Cachoeira,BR,2021-03-21 16:38:45,-0.1303,-67.0892,86.0,74,40,6.91
332,Gallup,US,2021-03-21 16:38:46,35.5281,-108.7426,48.2,40,1,11.5
333,Torbay,CA,2021-03-21 16:35:27,47.6666,-52.7314,35.01,59,20,16.11
334,Tilichiki,RU,2021-03-21 16:38:46,60.4667,166.1,-14.15,89,0,4.68
335,Hatillo,PR,2021-03-21 16:38:46,18.4863,-66.8254,82.99,61,40,14.97
336,Eureka,US,2021-03-21 16:35:21,40.8021,-124.1637,45.0,87,1,4.61
337,Pemangkat,ID,2021-03-21 16:38:47,1.1667,108.9667,78.03,87,100,5.79
338,Telenesti,MD,2021-03-21 16:38:47,47.4997,28.3656,44.6,39,0,5.75
339,Saint-Pierre,RE,2021-03-21 16:38:47,-21.3393,55.4781,80.6,78,75,23.02
340,Lahaina,US,2021-03-21 16:35:39,20.8783,-156.6825,66.2,100,40,17.27
341,Berlevag,NO,2021-03-21 16:38:48,70.8578,29.0864,28.4,86,75,25.32
342,Yaan,NG,2021-03-21 16:38:49,7.3833,8.5667,97.32,29,59,7.65
343,Tura,IN,2021-03-21 16:38:49,25.5198,90.2201,76.32,27,0,3.11
344,Peterhead,GB,2021-03-21 16:35:26,57.5058,-1.7981,50.0,57,20,6.91
345,Tevaitoa,PF,2021-03-21 16:38:50,-16.7833,-151.5,83.66,67,71,9.19
346,Northam,GB,2021-03-21 16:38:50,51.0333,-4.2167,52.0,79,35,1.01
347,Salina Cruz,MX,2021-03-21 16:34:03,16.1667,-95.2,83.53,41,21,20.71
348,Bustuchin,RO,2021-03-21 16:38:50,44.9667,23.7333,37.29,67,100,4.74
349,Tuy Hoa,VN,2021-03-21 16:38:51,13.0833,109.3,75.87,88,32,11.81
350,Provideniya,RU,2021-03-21 16:38:51,64.3833,-173.3,4.42,79,100,1.54
351,Lata,PT,2021-03-21 16:38:51,40.1629,-8.3327,68.0,54,0,11.01
352,Kerema,PG,2021-03-21 16:38:51,-7.9631,145.7785,78.93,80,100,5.79
353,Guerrero Negro,MX,2021-03-21 16:38:52,27.9769,-114.0611,62.69,58,98,18.92
354,Bogovarovo,RU,2021-03-21 16:38:52,58.9785,47.0246,21.78,90,100,9.48
355,Morondava,MG,2021-03-21 16:38:52,-20.2833,44.2833,81.63,75,0,7.65
356,Maniitsoq,GL,2021-03-21 16:38:53,65.4167,-52.9,16.7,87,60,18.05
357,Chara,RU,2021-03-21 16:38:53,56.9064,118.2631,3.2,77,65,2.13
358,Namatanai,PG,2021-03-21 16:38:53,-3.6667,152.4333,80.17,78,100,5.3
359,Juba,SS,2021-03-21 16:38:54,4.8517,31.5825,92.03,30,94,5.48
360,Komsomolskiy,UZ,2021-03-21 16:38:54,40.4272,71.7189,51.8,66,56,9.22
361,Port Moresby,PG,2021-03-21 16:38:55,-9.4431,147.1797,75.2,100,20,3.44
362,Lexington,US,2021-03-21 16:35:03,37.9887,-84.4777,59.0,28,1,3.44
363,Loncoche,CL,2021-03-21 16:38:55,-39.3667,-72.6333,71.6,63,0,4.61
364,Appingedam,NL,2021-03-21 16:38:55,53.3217,6.8583,44.01,83,100,7.0
365,Vardo,NO,2021-03-21 16:38:56,70.3705,31.1107,26.6,100,90,12.66
366,Denpasar,ID,2021-03-21 16:37:24,-8.65,115.2167,80.6,83,20,4.61
367,Robat Karim,IR,2021-03-21 16:38:56,35.4846,51.0829,59.0,25,20,9.22
368,Kenai,US,2021-03-21 16:38:56,60.5544,-151.2583,9.0,78,1,3.44
369,Beni Mazar,EG,2021-03-21 16:38:57,28.4962,30.8029,91.62,13,75,8.28
370,Strezhevoy,RU,2021-03-21 16:38:58,60.7333,77.5889,14.0,79,0,8.95
371,Gushikawa,JP,2021-03-21 16:38:58,26.3544,127.8686,62.6,55,90,14.97
372,Palu,ID,2021-03-21 16:38:58,-0.8917,119.8707,76.32,93,53,2.37
373,Ilulissat,GL,2021-03-21 16:38:59,69.2167,-51.1,14.0,85,75,24.16
374,Kedrovyy,RU,2021-03-21 16:38:59,56.1667,91.8167,39.2,60,40,11.18
375,Praia Da Vitoria,PT,2021-03-21 16:38:59,38.7333,-27.0667,63.0,77,90,5.7
376,Palmer,US,2021-03-21 16:35:11,42.1584,-72.3287,59.0,26,7,1.01
377,Kirakira,SB,2021-03-21 16:39:00,-10.4544,161.9205,77.85,78,100,5.01
378,Marystown,CA,2021-03-21 16:39:00,47.1666,-55.1483,33.31,67,45,13.33
379,Faya,SA,2021-03-21 16:39:00,18.3851,42.4509,69.8,68,20,4.61
380,Belmonte,BR,2021-03-21 16:39:01,-15.8631,-38.8828,87.8,70,75,6.91
381,Kiruna,SE,2021-03-21 16:39:01,67.8557,20.2251,21.2,63,42,9.22
382,Luanda,AO,2021-03-21 16:38:27,-8.8368,13.2343,78.8,89,75,5.75
383,Manokwari,ID,2021-03-21 16:39:02,-0.8667,134.0833,78.94,77,88,3.29
384,Jega,NG,2021-03-21 16:39:02,12.2175,4.3792,104.2,8,5,4.97
385,Mumford,GH,2021-03-21 16:39:03,5.2618,-0.759,83.05,77,19,15.86
386,Mount Gambier,AU,2021-03-21 16:39:03,-37.8333,140.7667,62.6,100,75,9.22
387,Saint-Francois,FR,2021-03-21 16:39:03,46.4154,3.9054,45.0,76,90,12.66
388,Owando,CG,2021-03-21 16:39:04,-0.4819,15.8999,76.71,74,86,3.6
389,Thies,SN,2021-03-21 16:39:04,14.8342,-17.1061,78.8,50,0,18.41
390,Mayahi,NE,2021-03-21 16:39:05,13.9553,7.6712,100.74,9,43,6.33
391,Abu Zabad,SD,2021-03-21 16:39:05,12.35,29.25,88.09,17,42,5.68
392,Husavik,IS,2021-03-21 16:39:05,66.0449,-17.3389,50.0,57,20,31.07
393,Yerbogachen,RU,2021-03-21 16:39:06,61.2767,108.0108,-16.69,90,100,8.23
394,Kamenka,RU,2021-03-21 16:39:06,51.3223,42.7678,22.5,90,36,5.73
395,Ziro,IN,2021-03-21 16:39:07,27.6333,93.8333,71.6,78,40,5.75
396,Sydney,AU,2021-03-21 16:36:55,-33.8679,151.2073,66.99,99,100,1.01
397,Srednekolymsk,RU,2021-03-21 16:39:07,67.45,153.6833,-10.52,70,15,4.63
398,Klaksvik,FO,2021-03-21 16:39:08,62.2266,-6.589,44.6,100,75,19.57
399,Gweta,BW,2021-03-21 16:39:08,-20.1833,25.2333,84.67,28,6,3.47
400,Avera,US,2021-03-21 16:39:09,33.194,-82.5271,57.99,93,90,9.22
401,Kuala Terengganu,MY,2021-03-21 16:39:09,5.3302,103.1408,82.4,78,20,2.3
402,Laa,SL,2021-03-21 16:39:10,8.0797,-10.7732,94.41,36,15,1.36
403,Pasni,PK,2021-03-21 16:39:10,25.2631,63.471,76.5,75,0,15.5
404,Mitsamiouli,KM,2021-03-21 16:39:10,-11.3847,43.2844,86.0,70,20,9.22
405,Vanavara,RU,2021-03-21 16:39:11,60.34,102.2797,-6.43,95,100,7.11
406,Coquimbo,CL,2021-03-21 16:39:12,-29.9533,-71.3436,69.8,52,0,11.5
407,Kashi,CN,2021-03-21 16:39:12,39.4547,75.9797,46.4,46,40,8.95
408,Acajutla,SV,2021-03-21 16:39:13,13.5928,-89.8275,80.6,44,0,5.75
409,Mandalgovi,MN,2021-03-21 16:39:13,45.7625,106.2708,27.01,29,0,12.82
410,Storsteinnes,NO,2021-03-21 16:39:13,69.2408,19.2344,25.0,86,40,4.61
411,Cabra,ES,2021-03-21 16:39:14,37.4725,-4.4421,61.0,27,0,5.01
412,Champasak,LA,2021-03-21 16:39:14,14.75,106.0,73.99,82,30,2.75
413,Mackay,AU,2021-03-21 16:39:15,-21.15,149.2,78.8,89,75,8.05
414,Ilfracombe,GB,2021-03-21 16:39:15,51.2093,-4.1134,52.0,28,70,11.01
415,Burnie,AU,2021-03-21 16:39:15,-41.0667,145.9167,61.0,81,92,13.0
416,Havre-Saint-Pierre,CA,2021-03-21 16:39:15,50.2334,-63.5986,32.0,86,40,9.22
417,Calama,CL,2021-03-21 16:37:17,-22.4667,-68.9333,69.8,24,0,11.5
418,Rio Piracicaba,BR,2021-03-21 16:39:16,-19.9292,-43.1742,80.22,60,35,5.35
419,Hollister,US,2021-03-21 16:39:16,36.8525,-121.4016,46.4,81,75,3.44
420,Waverly,US,2021-03-21 16:36:59,42.7392,-84.6208,59.0,28,1,10.36
421,Ban Nahin,LA,2021-03-21 16:36:17,18.2418,104.2122,69.94,82,92,5.44
422,Nishihara,JP,2021-03-21 16:39:17,26.1842,127.7558,62.6,55,90,17.27
423,Fortuna,US,2021-03-21 16:39:17,40.5982,-124.1573,46.99,87,1,9.22
424,Ajdabiya,LY,2021-03-21 16:39:17,30.7554,20.2263,66.06,68,0,24.65
425,Shache,CN,2021-03-21 16:39:18,38.4167,77.2406,45.95,32,90,4.43
426,Fuling,CN,2021-03-21 16:39:18,29.7022,107.3919,49.84,94,100,2.17
427,North Bend,US,2021-03-21 16:39:18,43.4065,-124.2243,44.01,93,90,4.61
428,Marsh Harbour,BS,2021-03-21 16:39:19,26.5412,-77.0636,76.6,70,12,13.51
429,Mildura,AU,2021-03-21 16:39:19,-34.2,142.15,62.6,82,100,6.06
430,Garowe,SO,2021-03-21 16:39:20,8.4054,48.4845,74.95,48,9,18.84
431,Madimba,TZ,2021-03-21 16:39:20,-10.4,40.3333,80.6,89,40,9.22
432,Sinnamary,GF,2021-03-21 16:39:20,5.3833,-52.95,81.0,82,33,9.15
433,Corinto,GR,2021-03-21 16:39:21,37.9407,22.9573,59.0,68,91,4.0
434,Mimarsinan,TR,2021-03-21 16:39:21,41.0032,28.5377,44.01,87,75,18.41
435,Trivalea-Mosteni,RO,2021-03-21 16:39:21,44.2667,25.2333,42.71,66,99,8.14
436,Riyadh,SA,2021-03-21 16:36:46,24.6877,46.7219,87.8,8,0,2.3
437,Acaponeta,MX,2021-03-21 16:39:22,22.4964,-105.3594,91.78,11,0,4.03
438,Viedma,AR,2021-03-21 16:39:22,-40.8135,-62.9967,72.72,21,0,5.39
439,Broome,US,2021-03-21 16:39:22,42.2506,-75.833,54.0,42,0,1.01
440,The Valley,AI,2021-03-21 16:39:23,18.217,-63.0578,86.0,57,20,13.8
441,Severnyy,RU,2021-03-21 16:39:23,50.677,36.5532,33.8,64,75,6.71
442,Aykhal,RU,2021-03-21 16:39:24,66.0,111.5,-32.87,100,97,8.01
443,Koslan,RU,2021-03-21 16:39:24,63.4564,48.8989,20.64,93,100,9.55
444,Ballina,AU,2021-03-21 16:39:24,-28.8667,153.5667,69.8,94,90,13.8
445,Mao,ES,2021-03-21 16:39:24,39.8885,4.2658,51.8,54,40,26.46
446,Aksarka,RU,2021-03-21 16:39:25,66.5606,67.7975,-9.24,95,100,3.31
447,Zhigansk,RU,2021-03-21 16:39:25,66.7697,123.3711,-14.28,93,100,17.94
448,Lakes Entrance,AU,2021-03-21 16:39:25,-37.8811,147.981,64.0,90,99,4.0
449,Bilibino,RU,2021-03-21 16:39:26,68.0546,166.4372,-23.33,70,0,1.66
450,Qurayyat,SA,2021-03-21 16:39:26,31.3318,37.3428,80.6,9,0,13.8
451,Kutum,SD,2021-03-21 16:39:26,14.2,24.6667,82.02,11,42,8.95
452,Hohhot,CN,2021-03-21 16:39:27,40.8106,111.6522,26.6,68,0,6.71
453,Upata,VE,2021-03-21 16:35:02,8.0086,-62.3989,82.99,72,56,3.0
454,Silver City,US,2021-03-21 16:39:27,32.7701,-108.2803,59.0,33,1,9.22
455,Ahuimanu,US,2021-03-21 16:39:27,21.4447,-157.8378,71.6,73,90,19.57
456,Moerai,PF,2021-03-21 16:39:28,-22.4333,-151.3333,78.4,70,2,6.78
457,San Julian,MX,2021-03-21 16:39:28,21.0167,-102.1667,72.0,27,4,3.44
458,Pichayevo,RU,2021-03-21 16:39:28,53.2363,42.2032,21.58,90,69,7.43
459,Sambava,MG,2021-03-21 16:39:29,-14.2667,50.1667,79.7,85,87,9.84
460,Bairiki,KI,2021-03-21 16:39:29,1.3292,172.9752,80.6,83,40,11.5
461,Henderson,US,2021-03-21 16:34:59,36.0397,-114.9819,55.4,28,1,14.97
462,Bara,NG,2021-03-21 16:39:30,10.3744,10.7288,102.2,29,0,5.75
463,Mareeba,AU,2021-03-21 16:39:30,-17.0,145.4333,75.2,88,97,1.36
464,Rivera,UY,2021-03-21 16:39:02,-30.9053,-55.5508,76.35,64,78,11.97
465,Emba,KZ,2021-03-21 16:39:31,48.8264,58.1442,22.53,91,100,6.55
466,Coihueco,CL,2021-03-21 16:39:31,-36.6167,-71.8333,69.8,43,0,4.61
467,Miramar,US,2021-03-21 16:34:43,25.9873,-80.2323,73.0,60,40,9.22
468,Olesno,PL,2021-03-21 16:39:32,50.877,18.4209,33.01,90,100,11.36
469,Baisha,CN,2021-03-21 16:39:32,26.5222,110.9311,49.82,81,100,2.86
470,Turukhansk,RU,2021-03-21 16:39:32,65.8167,87.9833,-1.82,84,100,20.96
471,Bilma,NE,2021-03-21 16:39:33,18.6853,12.9164,95.56,8,20,9.48
472,Tual,ID,2021-03-21 16:39:33,-5.6667,132.75,83.93,66,61,1.39
473,Lagos,NG,2021-03-21 16:39:33,6.5833,3.75,89.6,66,40,5.75
474,Atikokan,CA,2021-03-21 16:39:34,48.7555,-91.6216,49.95,65,92,13.53
475,Ypsonas,CY,2021-03-21 16:39:34,34.6884,32.9574,64.4,77,0,10.36
476,Kinchil,MX,2021-03-21 16:39:34,20.9167,-89.95,78.8,57,75,4.61
477,Bangassou,CF,2021-03-21 16:39:35,4.7413,22.8184,73.4,86,100,5.06
478,Vaitape,PF,2021-03-21 16:39:35,-16.5167,-151.75,83.55,68,56,9.1
479,Kachiry,KZ,2021-03-21 16:39:35,53.0675,76.1036,31.46,90,96,13.71
480,Matamoros,MX,2021-03-21 16:39:36,25.5333,-103.25,68.0,34,1,2.84
481,Kysyl-Syr,RU,2021-03-21 16:39:36,63.8986,122.7617,-20.47,99,100,4.14
482,Salina,US,2021-03-21 16:37:19,38.8403,-97.6114,60.01,58,1,32.21
483,Teya,RU,2021-03-21 16:39:36,60.3778,92.6267,28.47,94,100,6.38
484,Honningsvag,NO,2021-03-21 16:39:37,70.9821,25.9704,30.2,74,75,29.64
485,Biak,ID,2021-03-21 16:39:37,-0.9131,122.8766,77.18,83,75,2.48
486,Payo,ID,2021-03-21 16:39:37,-3.7508,103.6372,73.63,96,100,1.61
487,Kintampo,GH,2021-03-21 16:39:38,8.0563,-1.7306,95.27,32,16,1.14
488,Anloga,GH,2021-03-21 16:39:38,5.7947,0.8973,89.6,66,20,11.5
489,Kirensk,RU,2021-03-21 16:39:39,57.7853,108.1119,11.62,97,100,2.04
490,Taree,AU,2021-03-21 16:39:39,-31.9,152.4667,69.01,100,90,10.36
491,Zafra,ES,2021-03-21 16:39:40,38.4167,-6.4167,59.0,33,0,7.0
492,Tommot,RU,2021-03-21 16:39:40,58.9564,126.2925,-9.45,95,85,3.18
493,Vinkovci,HR,2021-03-21 16:39:40,45.2883,18.8047,43.0,45,0,6.91
494,Sao Miguel Do Araguaia,BR,2021-03-21 16:39:40,-13.275,-50.1628,85.06,65,9,5.73
495,Nikolsk,RU,2021-03-21 16:39:41,53.7189,46.0712,18.72,94,75,7.72
496,Itarema,BR,2021-03-21 16:39:41,-2.9248,-39.9167,84.65,62,100,13.42
497,Batsfjord,NO,2021-03-21 16:39:42,70.6345,29.7185,24.8,86,75,25.32
498,Nelson Bay,AU,2021-03-21 16:39:42,-32.7167,152.15,66.99,100,90,9.22
499,Saint-Leu,RE,2021-03-21 16:39:43,-21.15,55.2833,80.6,78,75,23.02
500,Zhanaozen,KZ,2021-03-21 16:39:43,43.3,52.8,42.22,65,100,6.31
501,Vila Franca Do Campo,PT,2021-03-21 16:39:43,37.7167,-25.4333,60.8,72,40,6.91
502,Port Augusta,AU,2021-03-21 16:39:44,-32.5,137.7667,69.8,83,40,6.91
503,Garango,BF,2021-03-21 16:39:44,11.8,-0.5506,101.86,16,51,1.57
504,Batagay-Alyta,RU,2021-03-21 16:39:44,67.8006,130.4114,-9.22,93,100,3.76
505,Homer,US,2021-03-21 16:39:45,59.6425,-151.5483,24.01,73,40,3.44
506,Abu Dhabi,AE,2021-03-21 16:36:08,24.4667,54.3667,77.0,44,0,11.5
507,Nuevitas,CU,2021-03-21 16:39:45,21.5453,-77.2644,82.4,57,75,5.75
508,Inhambane,MZ,2021-03-21 16:39:45,-23.865,35.3833,84.0,74,40,4.61
509,Newport,GB,2021-03-21 16:39:46,51.5877,-2.9984,53.01,72,78,5.99
510,Erdenet,MN,2021-03-21 16:39:46,49.0333,104.0833,25.59,53,60,4.34
511,Disna,BY,2021-03-21 16:39:46,55.568,28.1971,32.54,87,100,9.69
512,Porto Velho,BR,2021-03-21 16:35:15,-8.7619,-63.9039,80.6,78,20,2.3
513,El Rosario,MX,2021-03-21 16:39:47,24.2556,-107.1828,73.4,46,1,6.91
514,Yeppoon,AU,2021-03-21 16:39:47,-23.1333,150.7333,78.8,83,75,4.61
515,Birao,CF,2021-03-21 16:39:47,10.2849,22.7882,92.25,11,100,3.56
516,Okhotsk,RU,2021-03-21 16:39:48,59.3833,143.3,12.76,94,100,11.03
517,Prince Albert,CA,2021-03-21 16:39:48,53.2001,-105.7677,30.2,59,40,23.02
518,Raudeberg,NO,2021-03-21 16:39:48,61.9875,5.1352,37.99,85,100,18.01
519,Anadyr,RU,2021-03-21 16:39:49,64.75,177.4833,-7.01,77,20,8.95
520,Biri,PH,2021-03-21 16:39:49,12.6833,124.3636,80.82,84,39,13.04
521,Vega De Alatorre,MX,2021-03-21 16:39:50,20.0333,-96.6333,73.36,64,38,9.78
522,College,US,2021-03-21 16:39:50,64.8569,-147.8028,-5.8,65,1,8.05
523,Sao Joao Da Barra,BR,2021-03-21 16:39:50,-21.6403,-41.0511,86.0,58,40,13.8
524,Alice Springs,AU,2021-03-21 16:39:51,-23.7,133.8833,66.2,100,90,5.75
525,Mahon,ES,2021-03-21 16:37:31,39.8885,4.2658,51.8,54,40,26.46
526,Satana,IN,2021-03-21 16:39:51,20.5833,74.2,76.68,16,33,6.02
527,Quang Ngai,VN,2021-03-21 16:39:51,15.1167,108.8,73.33,92,75,6.55
528,Hualmay,PE,2021-03-21 16:39:52,-11.0964,-77.6139,78.04,65,16,9.6
529,Muzambinho,BR,2021-03-21 16:39:52,-21.3758,-46.5256,75.2,57,75,6.24
530,Pisco,PE,2021-03-21 16:39:52,-13.7,-76.2167,77.0,57,0,10.36
531,Koumac,NC,2021-03-21 16:39:52,-20.5667,164.2833,74.59,82,2,4.38
532,Morrinhos,BR,2021-03-21 16:39:53,-17.7311,-49.0994,78.85,73,2,9.1
533,Kindersley,CA,2021-03-21 16:39:53,51.4668,-109.1682,28.4,54,20,14.97
534,Lubao,PH,2021-03-21 16:39:54,14.9167,120.55,80.6,83,75,3.44
535,Muriti,TZ,2021-03-21 16:39:54,-1.9833,32.9167,71.6,88,75,9.53
536,Taoudenni,ML,2021-03-21 16:39:54,22.6783,-3.9836,86.74,9,0,17.58
537,Grand Gaube,MU,2021-03-21 16:39:55,-20.0064,57.6608,81.0,82,0,5.01
538,Kildinstroy,RU,2021-03-21 16:39:55,68.8049,33.1,28.4,69,0,6.71
539,Nome,US,2021-03-21 16:39:56,64.5011,-165.4064,10.4,61,90,6.91
540,Moncao,PT,2021-03-21 16:39:56,42.0789,-8.4808,63.0,48,0,5.75
541,San Policarpo,PH,2021-03-21 16:39:57,12.1791,125.5072,80.92,84,42,8.9
542,Grushevskaya,RU,2021-03-21 16:39:57,47.4406,39.9511,37.0,80,20,6.71
543,Pakala,IN,2021-03-21 16:39:57,13.4667,79.1167,74.64,51,32,3.78
